"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"12/12/2023";"1500";"29,0";"29,6";"28,2";"60,0";"62,0";"57,0";"20,4";"20,9";"19,6";"1014,0";"1014,3";"1014,0";"4,0";"90,0";"7,3";"2961,70";"0,0"
"12/12/2023";"1600";"28,7";"29,5";"28,3";"59,0";"61,0";"57,0";"19,9";"20,8";"19,8";"1013,1";"1014,0";"1013,1";"4,5";"91,0";"7,9";"2993,30";"0,0"
"12/12/2023";"1700";"28,5";"29,6";"28,2";"62,0";"63,0";"58,0";"20,6";"21,0";"19,9";"1012,6";"1013,2";"1012,5";"4,6";"94,0";"8,2";"2632,50";"0,0"
"12/12/2023";"1800";"28,1";"29,0";"28,0";"65,0";"65,0";"60,0";"20,9";"21,2";"20,0";"1012,3";"1012,6";"1012,2";"4,1";"94,0";"8,0";"2120,80";"0,0"
"12/12/2023";"1900";"27,8";"28,5";"27,7";"63,0";"65,0";"62,0";"20,0";"21,0";"19,8";"1012,2";"1012,3";"1012,0";"3,9";"87,0";"7,1";"1458,90";"0,0"
"12/12/2023";"2000";"27,3";"28,0";"27,3";"67,0";"67,0";"62,0";"20,6";"20,8";"19,7";"1012,5";"1012,5";"1012,1";"3,5";"91,0";"6,8";"736,10";"0,0"
"12/12/2023";"2100";"26,8";"27,3";"26,7";"70,0";"70,0";"67,0";"20,9";"21,0";"20,4";"1012,9";"1012,9";"1012,5";"3,1";"88,0";"6,1";"65,90";"0,0"
"12/12/2023";"2200";"26,6";"26,8";"26,5";"70,0";"73,0";"70,0";"20,7";"21,4";"20,7";"1013,2";"1013,2";"1012,9";"3,3";"91,0";"6,2";"";"0,0"
"12/12/2023";"2300";"26,5";"26,7";"26,5";"72,0";"72,0";"69,0";"21,1";"21,1";"20,5";"1013,5";"1013,6";"1013,1";"3,6";"90,0";"7,4";"";"0,0"
"13/12/2023";"0000";"26,4";"26,6";"26,4";"71,0";"73,0";"70,0";"20,8";"21,2";"20,5";"1014,2";"1014,2";"1013,5";"3,4";"88,0";"6,8";"";"0,0"
"13/12/2023";"0100";"26,2";"26,4";"26,2";"72,0";"73,0";"70,0";"20,9";"21,0";"20,5";"1014,2";"1014,3";"1014,1";"3,3";"90,0";"5,9";"";"0,0"
"13/12/2023";"0200";"26,1";"26,3";"26,1";"73,0";"73,0";"71,0";"20,8";"20,9";"20,6";"1013,7";"1014,2";"1013,7";"3,1";"88,0";"5,9";"";"0,0"
"13/12/2023";"0300";"26,0";"26,1";"25,8";"72,0";"74,0";"71,0";"20,6";"21,1";"20,4";"1013,0";"1013,7";"1013,0";"3,0";"89,0";"6,2";"";"0,0"
"13/12/2023";"0400";"25,7";"26,0";"25,7";"74,0";"74,0";"71,0";"20,6";"20,7";"20,3";"1012,6";"1013,0";"1012,6";"2,3";"89,0";"5,8";"";"0,0"
"13/12/2023";"0500";"25,7";"25,8";"25,5";"73,0";"76,0";"72,0";"20,4";"21,0";"20,3";"1012,0";"1012,6";"1012,0";"2,7";"88,0";"5,1";"";"0,0"
"13/12/2023";"0600";"25,7";"25,8";"25,6";"73,0";"73,0";"72,0";"20,3";"20,5";"20,2";"1011,6";"1012,0";"1011,6";"2,1";"89,0";"5,1";"";"0,0"
"13/12/2023";"0700";"25,6";"25,7";"25,5";"75,0";"75,0";"73,0";"20,8";"20,8";"20,3";"1011,6";"1011,7";"1011,5";"2,2";"92,0";"3,9";"";"0,0"
"13/12/2023";"0800";"25,9";"26,0";"25,5";"73,0";"75,0";"72,0";"20,6";"21,1";"20,4";"1012,1";"1012,1";"1011,6";"3,3";"91,0";"6,1";"";"0,0"
"13/12/2023";"0900";"26,3";"26,3";"25,9";"70,0";"73,0";"70,0";"20,3";"20,7";"20,1";"1012,5";"1012,6";"1012,0";"3,5";"88,0";"8,0";"92,00";"0,0"
"13/12/2023";"1000";"27,6";"27,8";"26,3";"64,0";"70,0";"64,0";"20,1";"20,9";"19,8";"1012,9";"1012,9";"1012,5";"2,5";"82,0";"8,0";"858,60";"0,0"
"13/12/2023";"1100";"28,8";"28,8";"27,5";"56,0";"65,0";"56,0";"19,1";"20,7";"18,9";"1013,5";"1013,5";"1012,9";"2,1";"88,0";"5,6";"1607,90";"0,0"
"13/12/2023";"1200";"28,6";"29,4";"28,2";"57,0";"58,0";"54,0";"19,3";"19,7";"18,6";"1014,0";"1014,1";"1013,5";"2,2";"80,0";"6,0";"2119,10";"0,0"
"13/12/2023";"1300";"29,6";"30,1";"28,6";"51,0";"58,0";"49,0";"18,4";"19,9";"17,6";"1014,0";"1014,1";"1013,9";"1,6";"56,0";"6,6";"2661,20";"0,0"
"13/12/2023";"1400";"29,2";"30,6";"29,2";"52,0";"52,0";"46,0";"18,3";"19,1";"17,4";"1013,6";"1014,0";"1013,5";"1,8";"116,0";"5,4";"2835,90";"0,0"
"13/12/2023";"1500";"29,4";"30,6";"28,9";"52,0";"54,0";"48,0";"18,6";"19,1";"17,4";"1012,9";"1013,6";"1012,9";"3,4";"82,0";"7,1";"2950,70";"0,0"
"13/12/2023";"1600";"29,5";"29,9";"28,6";"51,0";"55,0";"49,0";"18,2";"19,0";"17,6";"1012,1";"1012,9";"1012,1";"3,0";"85,0";"7,1";"2961,40";"0,0"
"13/12/2023";"1700";"29,2";"29,7";"28,6";"54,0";"58,0";"50,0";"19,0";"19,7";"18,1";"1011,2";"1012,1";"1011,2";"2,4";"90,0";"6,9";"2678,10";"0,0"
"13/12/2023";"1800";"29,4";"29,9";"28,8";"56,0";"57,0";"53,0";"19,8";"20,0";"18,8";"1010,7";"1011,2";"1010,6";"1,6";"59,0";"6,2";"2167,60";"0,0"
"13/12/2023";"1900";"28,6";"29,6";"28,5";"56,0";"57,0";"53,0";"18,8";"19,6";"18,6";"1010,6";"1010,7";"1010,5";"1,1";"43,0";"5,0";"1483,30";"0,0"
"13/12/2023";"2000";"27,9";"29,1";"27,8";"60,0";"61,0";"55,0";"19,5";"20,1";"19,0";"1011,0";"1011,0";"1010,6";"1,1";"38,0";"3,4";"768,50";"0,0"
"13/12/2023";"2100";"26,4";"27,9";"26,4";"61,0";"62,0";"59,0";"18,4";"19,6";"18,3";"1011,6";"1011,6";"1011,0";"0,8";"356,0";"3,4";"107,60";"0,0"
"13/12/2023";"2200";"26,3";"26,6";"26,2";"63,0";"64,0";"61,0";"18,8";"19,0";"18,4";"1012,1";"1012,1";"1011,6";"0,9";"69,0";"2,6";"";"0,0"
"13/12/2023";"2300";"26,4";"26,5";"26,2";"63,0";"63,0";"62,0";"18,8";"18,9";"18,5";"1012,6";"1012,6";"1012,1";"1,2";"54,0";"4,6";"";"0,0"
"14/12/2023";"0000";"26,2";"26,5";"26,0";"65,0";"65,0";"61,0";"19,0";"19,0";"18,1";"1013,0";"1013,0";"1012,6";"0,8";"295,0";"3,8";"";"0,0"
"14/12/2023";"0100";"26,0";"26,3";"25,8";"66,0";"66,0";"64,0";"19,2";"19,3";"18,8";"1013,2";"1013,2";"1012,9";"1,1";"324,0";"3,2";"";"0,0"
"14/12/2023";"0200";"26,1";"26,2";"25,8";"64,0";"67,0";"64,0";"18,8";"19,4";"18,8";"1012,6";"1013,2";"1012,6";"1,1";"17,0";"4,2";"";"0,0"
"14/12/2023";"0300";"26,0";"26,2";"26,0";"66,0";"66,0";"63,0";"19,1";"19,2";"18,6";"1011,8";"1012,6";"1011,8";"1,3";"72,0";"4,9";"";"0,0"
"14/12/2023";"0400";"25,9";"26,1";"25,7";"67,0";"68,0";"66,0";"19,3";"19,4";"19,0";"1011,3";"1011,8";"1011,3";"1,3";"84,0";"3,8";"";"0,0"
"14/12/2023";"0500";"25,6";"25,9";"25,2";"70,0";"71,0";"67,0";"19,6";"19,7";"19,2";"1011,3";"1011,4";"1011,3";"0,9";"264,0";"3,0";"";"0,0"
"14/12/2023";"0600";"25,8";"25,9";"25,5";"70,0";"70,0";"68,0";"20,0";"20,0";"19,5";"1010,7";"1011,3";"1010,7";"0,5";"264,0";"2,6";"";"0,0"
"14/12/2023";"0700";"25,5";"25,9";"25,5";"73,0";"73,0";"70,0";"20,3";"20,3";"20,0";"1010,9";"1010,9";"1010,6";"0,8";"215,0";"3,4";"";"0,0"
"14/12/2023";"0800";"25,5";"25,7";"25,4";"74,0";"74,0";"73,0";"20,5";"20,6";"20,2";"1011,3";"1011,3";"1010,9";"1,0";"184,0";"2,7";"";"0,0"
"14/12/2023";"0900";"26,4";"26,4";"25,1";"69,0";"76,0";"69,0";"20,3";"21,0";"20,3";"1012,2";"1012,2";"1011,3";"1,0";"263,0";"2,7";"90,30";"0,0"
"14/12/2023";"1000";"27,0";"27,3";"25,4";"64,0";"75,0";"60,0";"19,7";"20,9";"18,6";"1012,7";"1012,7";"1012,2";"1,4";"90,0";"7,1";"648,60";"0,0"
"14/12/2023";"1100";"28,5";"28,6";"27,0";"64,0";"67,0";"63,0";"21,1";"21,5";"19,4";"1013,2";"1013,2";"1012,7";"1,5";"89,0";"5,0";"1189,60";"0,0"
"14/12/2023";"1200";"28,9";"29,0";"28,2";"60,0";"65,0";"58,0";"20,4";"21,2";"19,7";"1013,4";"1013,5";"1013,2";"2,7";"84,0";"5,9";"1904,10";"0,0"
"14/12/2023";"1300";"28,8";"30,1";"28,5";"55,0";"61,0";"53,0";"18,9";"21,0";"18,5";"1013,2";"1013,4";"1013,2";"3,6";"83,0";"6,9";"2651,90";"0,0"
"14/12/2023";"1400";"29,5";"30,0";"28,3";"54,0";"59,0";"54,0";"19,2";"20,3";"18,8";"1013,0";"1013,4";"1013,0";"2,6";"85,0";"7,3";"2854,20";"0,0"
"14/12/2023";"1500";"29,3";"30,6";"28,9";"56,0";"59,0";"53,0";"19,7";"20,6";"19,4";"1012,2";"1013,0";"1012,2";"2,6";"78,0";"6,9";"2988,90";"0,0"
"14/12/2023";"1600";"28,5";"29,8";"27,2";"57,0";"65,0";"56,0";"19,3";"20,6";"18,9";"1011,9";"1012,3";"1011,9";"1,1";"47,0";"6,9";"2082,10";"0,0"
"14/12/2023";"1700";"28,8";"29,4";"28,4";"58,0";"59,0";"52,0";"19,8";"20,1";"18,2";"1010,9";"1011,9";"1010,9";"2,2";"78,0";"5,5";"2026,90";"0,0"
"14/12/2023";"1800";"28,5";"29,5";"28,5";"61,0";"61,0";"54,0";"20,2";"20,2";"18,7";"1010,2";"1010,9";"1010,2";"2,4";"87,0";"6,2";"1964,90";"0,0"
"14/12/2023";"1900";"27,5";"28,9";"27,5";"67,0";"67,0";"60,0";"20,8";"20,9";"19,9";"1010,1";"1010,3";"1010,1";"3,0";"84,0";"6,8";"1250,80";"0,0"
"14/12/2023";"2000";"27,3";"27,7";"27,2";"66,0";"68,0";"66,0";"20,4";"21,1";"20,4";"1010,3";"1010,3";"1010,0";"2,4";"83,0";"6,7";"552,40";"0,0"
"14/12/2023";"2100";"26,6";"27,3";"26,5";"71,0";"72,0";"66,0";"20,8";"21,1";"20,5";"1010,8";"1010,8";"1010,3";"1,9";"80,0";"5,6";"92,90";"0,0"
"14/12/2023";"2200";"26,7";"26,8";"26,5";"71,0";"72,0";"70,0";"20,9";"21,2";"20,7";"1011,2";"1011,2";"1010,7";"1,0";"18,0";"4,7";"";"0,0"
"14/12/2023";"2300";"26,7";"26,8";"26,4";"70,0";"72,0";"67,0";"20,8";"21,2";"19,8";"1011,7";"1011,7";"1011,2";"1,8";"87,0";"7,1";"";"0,0"
"15/12/2023";"0000";"26,6";"26,7";"26,4";"71,0";"72,0";"70,0";"20,9";"21,1";"20,6";"1011,8";"1011,8";"1011,7";"1,8";"66,0";"4,7";"";"0,0"
"15/12/2023";"0100";"26,3";"26,6";"26,2";"72,0";"72,0";"70,0";"20,8";"20,9";"20,5";"1012,1";"1012,1";"1011,8";"1,1";"308,0";"4,4";"";"0,0"
"15/12/2023";"0200";"26,3";"26,4";"26,2";"71,0";"72,0";"71,0";"20,7";"21,0";"20,7";"1011,9";"1012,2";"1011,9";"1,0";"276,0";"3,5";"";"0,0"
"15/12/2023";"0300";"26,5";"26,8";"26,3";"72,0";"73,0";"70,0";"21,0";"21,4";"20,5";"1011,4";"1011,9";"1011,3";"1,4";"283,0";"3,6";"";"0,0"
"15/12/2023";"0400";"25,8";"26,6";"25,4";"69,0";"77,0";"69,0";"19,8";"21,5";"19,7";"1010,9";"1011,4";"1010,9";"1,3";"11,0";"7,4";"";"0,0"
"15/12/2023";"0500";"24,0";"25,9";"23,8";"82,0";"82,0";"69,0";"20,8";"20,9";"19,2";"1010,9";"1011,2";"1010,9";"1,0";"214,0";"6,9";"";"1,2"
"15/12/2023";"0600";"23,6";"24,8";"23,6";"82,0";"84,0";"81,0";"20,4";"21,7";"20,4";"1011,3";"1011,3";"1010,9";"1,3";"78,0";"8,0";"";"0,0"
"15/12/2023";"0700";"23,2";"24,4";"23,2";"82,0";"84,0";"81,0";"20,0";"21,5";"20,0";"1011,6";"1011,6";"1011,1";"1,5";"358,0";"5,5";"";"0,2"
"15/12/2023";"0800";"23,7";"23,7";"22,9";"79,0";"84,0";"79,0";"19,8";"20,4";"19,8";"1011,7";"1011,7";"1011,2";"1,2";"191,0";"4,9";"";"0,2"
"15/12/2023";"0900";"23,7";"24,6";"23,7";"83,0";"83,0";"77,0";"20,6";"20,6";"19,8";"1012,2";"1012,3";"1011,7";"1,5";"209,0";"4,2";"78,60";"0,2"
"15/12/2023";"1000";"25,9";"25,9";"23,7";"75,0";"83,0";"75,0";"21,2";"21,5";"20,6";"1012,5";"1012,5";"1012,2";"1,5";"193,0";"3,6";"492,50";"0,0"
"15/12/2023";"1100";"28,2";"28,4";"25,8";"62,0";"75,0";"62,0";"20,3";"21,7";"20,2";"1012,8";"1012,8";"1012,5";"1,5";"76,0";"5,5";"1144,20";"0,0"
"15/12/2023";"1200";"27,7";"28,8";"27,6";"66,0";"67,0";"58,0";"20,8";"21,4";"19,1";"1013,1";"1013,2";"1012,8";"1,3";"213,0";"5,5";"1728,60";"0,0"
"15/12/2023";"1300";"28,0";"29,1";"27,7";"63,0";"67,0";"61,0";"20,3";"21,6";"19,9";"1013,3";"1013,3";"1013,1";"1,6";"92,0";"6,0";"1888,40";"0,2"
"15/12/2023";"1400";"28,5";"29,3";"28,0";"61,0";"64,0";"60,0";"20,2";"21,3";"19,8";"1012,9";"1013,4";"1012,9";"1,3";"97,0";"5,5";"1892,50";"0,0"
"15/12/2023";"1500";"29,1";"30,3";"28,1";"60,0";"64,0";"54,0";"20,6";"20,7";"19,2";"1012,5";"1012,9";"1012,5";"1,4";"82,0";"5,0";"2182,10";"0,0"
"15/12/2023";"1600";"29,4";"30,2";"28,6";"58,0";"62,0";"55,0";"20,4";"21,5";"19,8";"1011,6";"1012,5";"1011,6";"1,6";"100,0";"5,0";"2427,70";"0,0"
"15/12/2023";"1700";"29,4";"30,6";"28,7";"56,0";"61,0";"53,0";"19,8";"21,0";"18,8";"1011,3";"1011,7";"1011,1";"1,1";"131,0";"4,5";"2030,00";"0,0"
"15/12/2023";"1800";"28,4";"30,2";"28,1";"59,0";"61,0";"52,0";"19,7";"20,1";"18,9";"1011,1";"1011,4";"1011,1";"1,5";"175,0";"5,8";"1631,90";"0,0"
"15/12/2023";"1900";"28,0";"28,6";"27,8";"61,0";"62,0";"58,0";"19,8";"20,2";"19,4";"1011,4";"1011,5";"1011,0";"1,3";"85,0";"4,9";"777,50";"0,0"
"15/12/2023";"2000";"27,2";"28,2";"27,2";"63,0";"64,0";"61,0";"19,7";"20,2";"19,6";"1011,7";"1011,7";"1011,4";"1,5";"187,0";"3,8";"366,30";"0,0"
"15/12/2023";"2100";"26,8";"27,3";"26,8";"66,0";"66,0";"63,0";"20,0";"20,1";"19,8";"1011,8";"1011,9";"1011,7";"1,1";"192,0";"3,8";"64,00";"0,0"
"15/12/2023";"2200";"26,6";"26,9";"26,6";"67,0";"67,0";"66,0";"19,9";"20,1";"19,7";"1012,4";"1012,4";"1011,8";"0,6";"321,0";"3,2";"";"0,0"
"15/12/2023";"2300";"26,1";"26,6";"26,0";"69,0";"70,0";"67,0";"20,0";"20,1";"19,7";"1012,8";"1012,9";"1012,4";"0,6";"285,0";"2,0";"";"0,0"
"16/12/2023";"0000";"26,1";"26,3";"26,0";"70,0";"71,0";"68,0";"20,2";"20,3";"19,9";"1013,3";"1013,3";"1012,8";"0,6";"79,0";"2,7";"";"0,0"
"16/12/2023";"0100";"26,1";"26,3";"25,9";"70,0";"70,0";"69,0";"20,1";"20,3";"19,9";"1013,3";"1013,5";"1013,3";"0,8";"8,0";"2,6";"";"0,0"
"16/12/2023";"0200";"25,8";"26,3";"25,8";"71,0";"71,0";"69,0";"20,1";"20,4";"20,0";"1012,9";"1013,4";"1012,8";"0,7";"308,0";"2,6";"";"0,0"
"16/12/2023";"0300";"26,0";"26,1";"25,7";"71,0";"73,0";"71,0";"20,3";"20,7";"20,0";"1012,6";"1012,9";"1012,6";"0,7";"7,0";"3,3";"";"0,0"
"16/12/2023";"0400";"25,6";"26,0";"25,4";"74,0";"75,0";"71,0";"20,6";"20,8";"20,2";"1011,9";"1012,6";"1011,9";"0,6";"220,0";"2,4";"";"0,0"
"16/12/2023";"0500";"25,5";"25,8";"25,2";"71,0";"75,0";"70,0";"19,9";"21,1";"19,6";"1011,6";"1011,9";"1011,6";"0,6";"262,0";"1,9";"";"0,0"
"16/12/2023";"0600";"25,4";"25,7";"25,3";"77,0";"77,0";"71,0";"21,0";"21,3";"19,8";"1011,2";"1011,6";"1011,2";"0,9";"198,0";"2,4";"";"0,0"
"16/12/2023";"0700";"24,7";"25,4";"24,7";"76,0";"77,0";"73,0";"20,1";"21,0";"19,8";"1011,1";"1011,3";"1011,0";"0,7";"305,0";"2,7";"";"0,0"
"16/12/2023";"0800";"25,5";"25,5";"24,7";"76,0";"77,0";"75,0";"20,9";"21,1";"20,2";"1011,7";"1011,8";"1011,1";"0,9";"203,0";"2,2";"";"0,0"
"16/12/2023";"0900";"26,2";"26,3";"25,3";"72,0";"76,0";"72,0";"20,7";"21,1";"20,7";"1012,4";"1012,4";"1011,7";"1,2";"79,0";"2,8";"123,40";"0,0"
"16/12/2023";"1000";"27,4";"28,1";"26,2";"67,0";"72,0";"64,0";"20,8";"21,4";"20,3";"1013,3";"1013,3";"1012,4";"1,0";"93,0";"4,0";"742,00";"0,0"
"16/12/2023";"1100";"28,9";"29,0";"26,8";"61,0";"68,0";"61,0";"20,5";"21,5";"20,2";"1013,4";"1013,5";"1013,3";"1,6";"145,0";"4,3";"1295,30";"0,0"
"16/12/2023";"1200";"28,7";"29,0";"27,5";"61,0";"66,0";"60,0";"20,4";"21,4";"20,1";"1013,4";"1013,5";"1013,2";"1,9";"76,0";"4,8";"1539,70";"0,0"
"16/12/2023";"1300";"28,7";"30,0";"28,3";"60,0";"64,0";"56,0";"20,0";"21,5";"19,5";"1012,9";"1013,4";"1012,9";"2,0";"113,0";"5,3";"2620,90";"0,0"
"16/12/2023";"1400";"27,5";"30,2";"27,4";"70,0";"70,0";"57,0";"21,5";"21,5";"19,6";"1012,7";"1012,9";"1012,6";"2,4";"189,0";"6,8";"2204,10";"0,0"
"16/12/2023";"1500";"28,0";"28,1";"26,2";"67,0";"78,0";"67,0";"21,3";"22,9";"21,3";"1012,1";"1012,8";"1012,1";"2,7";"179,0";"7,4";"1602,00";"0,6"
"16/12/2023";"1600";"28,1";"29,3";"28,0";"64,0";"68,0";"61,0";"20,6";"22,0";"20,2";"1012,0";"1012,2";"1012,0";"3,1";"182,0";"7,4";"2702,80";"0,0"
"16/12/2023";"1700";"27,8";"28,7";"27,7";"64,0";"66,0";"62,0";"20,4";"21,2";"20,1";"1011,3";"1012,0";"1011,3";"2,6";"183,0";"7,0";"2093,70";"0,2"
"16/12/2023";"1800";"27,3";"27,9";"26,5";"60,0";"69,0";"60,0";"18,9";"20,9";"18,9";"1011,1";"1011,3";"1010,9";"2,3";"182,0";"7,0";"1073,20";"0,0"
"16/12/2023";"1900";"26,9";"27,9";"26,8";"68,0";"68,0";"60,0";"20,4";"20,8";"18,9";"1011,3";"1011,3";"1011,1";"1,8";"182,0";"5,9";"801,00";"0,0"
"16/12/2023";"2000";"26,4";"26,9";"26,3";"71,0";"71,0";"67,0";"20,9";"20,9";"19,8";"1011,5";"1011,5";"1011,2";"2,0";"200,0";"3,9";"396,40";"0,0"
"16/12/2023";"2100";"25,7";"26,5";"25,7";"74,0";"76,0";"71,0";"20,7";"21,5";"20,7";"1011,7";"1011,7";"1011,5";"2,4";"191,0";"6,0";"64,80";"0,0"
"16/12/2023";"2200";"26,2";"26,3";"25,6";"68,0";"76,0";"68,0";"19,8";"21,2";"19,8";"1012,0";"1012,0";"1011,7";"0,6";"211,0";"6,0";"";"0,0"
"16/12/2023";"2300";"26,5";"26,6";"26,2";"73,0";"73,0";"67,0";"21,2";"21,2";"19,7";"1012,1";"1012,2";"1012,0";"1,5";"186,0";"4,6";"";"0,0"
"17/12/2023";"0000";"25,2";"26,5";"25,0";"80,0";"80,0";"73,0";"21,5";"21,6";"20,0";"1012,5";"1012,5";"1012,0";"0,6";"322,0";"8,3";"";"0,6"
"17/12/2023";"0100";"25,7";"26,0";"25,2";"75,0";"80,0";"75,0";"21,0";"21,8";"21,0";"1012,7";"1012,7";"1012,5";"0,8";"290,0";"4,0";"";"0,0"
"17/12/2023";"0200";"25,9";"26,1";"25,7";"74,0";"75,0";"73,0";"21,0";"21,2";"20,7";"1012,3";"1012,9";"1012,3";"0,8";"319,0";"2,5";"";"0,0"
"17/12/2023";"0300";"25,9";"26,1";"25,6";"74,0";"76,0";"73,0";"20,9";"21,2";"20,9";"1011,6";"1012,3";"1011,6";"0,8";"306,0";"3,0";"";"0,0"
"17/12/2023";"0400";"25,8";"26,1";"25,7";"75,0";"75,0";"73,0";"21,0";"21,0";"20,7";"1010,8";"1011,5";"1010,8";"0,8";"278,0";"3,0";"";"0,0"
"17/12/2023";"0500";"25,5";"25,8";"25,5";"77,0";"77,0";"75,0";"21,1";"21,4";"20,9";"1010,6";"1010,8";"1010,6";"2,2";"81,0";"5,0";"";"0,0"
"17/12/2023";"0600";"25,3";"25,6";"25,2";"77,0";"77,0";"76,0";"20,9";"21,3";"20,7";"1010,5";"1010,7";"1010,5";"1,2";"140,0";"4,7";"";"0,0"
"17/12/2023";"0700";"25,2";"25,4";"25,1";"78,0";"78,0";"75,0";"21,0";"21,1";"20,5";"1010,5";"1010,7";"1010,4";"0,5";"1,0";"3,6";"";"0,0"
"17/12/2023";"0800";"25,4";"25,5";"25,1";"76,0";"78,0";"76,0";"20,9";"21,1";"20,6";"1011,1";"1011,1";"1010,4";"0,4";"286,0";"1,6";"";"0,0"
"17/12/2023";"0900";"26,1";"26,2";"25,2";"77,0";"77,0";"76,0";"21,8";"21,9";"20,9";"1011,5";"1011,6";"1011,1";"1,0";"24,0";"2,4";"128,30";"0,0"
"17/12/2023";"1000";"26,2";"26,7";"25,7";"78,0";"79,0";"75,0";"22,1";"22,1";"21,4";"1011,9";"1011,9";"1011,5";"0,9";"318,0";"2,4";"481,00";"0,0"
"17/12/2023";"1100";"26,9";"27,4";"26,0";"72,0";"78,0";"71,0";"21,5";"22,6";"21,2";"1012,2";"1012,3";"1011,8";"1,7";"72,0";"4,4";"908,50";"0,0"
"17/12/2023";"1200";"28,7";"28,9";"26,8";"62,0";"72,0";"61,0";"20,8";"22,0";"20,2";"1012,1";"1012,4";"1012,0";"2,0";"81,0";"4,6";"2110,70";"0,0"
"17/12/2023";"1300";"28,7";"29,6";"27,5";"61,0";"68,0";"58,0";"20,5";"21,5";"20,0";"1011,9";"1012,2";"1011,9";"1,8";"130,0";"5,0";"2229,20";"0,0"
"17/12/2023";"1400";"29,7";"30,7";"28,6";"56,0";"62,0";"54,0";"20,2";"21,4";"20,1";"1011,5";"1012,0";"1011,5";"1,3";"50,0";"5,6";"3024,70";"0,0"
"17/12/2023";"1500";"29,7";"30,2";"28,9";"55,0";"61,0";"55,0";"19,7";"21,1";"19,7";"1010,8";"1011,6";"1010,8";"2,2";"189,0";"6,2";"2875,60";"0,0"
"17/12/2023";"1600";"29,4";"29,8";"27,9";"63,0";"63,0";"54,0";"21,6";"21,6";"18,9";"1010,2";"1010,9";"1010,2";"1,5";"124,0";"6,4";"1926,50";"0,0"
"17/12/2023";"1700";"27,8";"30,0";"27,5";"65,0";"66,0";"53,0";"20,6";"21,7";"19,0";"1009,9";"1010,2";"1009,9";"3,8";"90,0";"6,8";"2610,20";"0,0"
"17/12/2023";"1800";"28,0";"28,6";"27,0";"65,0";"68,0";"62,0";"20,9";"21,2";"20,0";"1009,6";"1009,9";"1009,6";"1,8";"70,0";"6,8";"1959,80";"0,0"
"17/12/2023";"1900";"27,8";"28,7";"27,5";"65,0";"67,0";"62,0";"20,5";"21,3";"20,3";"1009,6";"1009,7";"1009,4";"1,3";"105,0";"5,1";"1551,80";"0,0"
"17/12/2023";"2000";"26,9";"28,4";"26,9";"68,0";"69,0";"62,0";"20,4";"21,0";"20,0";"1009,8";"1009,8";"1009,6";"1,5";"198,0";"5,0";"767,70";"0,0"
"17/12/2023";"2100";"26,1";"26,9";"26,1";"73,0";"73,0";"68,0";"20,8";"21,1";"20,5";"1010,5";"1010,5";"1009,8";"1,4";"64,0";"5,0";"64,70";"0,0"
"17/12/2023";"2200";"26,0";"26,1";"26,0";"73,0";"73,0";"72,0";"20,9";"20,9";"20,7";"1010,7";"1010,7";"1010,4";"1,1";"65,0";"3,7";"";"0,0"
"17/12/2023";"2300";"26,0";"26,2";"25,8";"74,0";"75,0";"73,0";"21,0";"21,3";"20,7";"1010,9";"1010,9";"1010,6";"1,3";"68,0";"3,9";"";"0,0"
"18/12/2023";"0000";"26,0";"26,2";"25,8";"73,0";"75,0";"72,0";"20,8";"21,5";"20,6";"1010,9";"1010,9";"1010,8";"1,0";"10,0";"3,7";"";"0,0"
"18/12/2023";"0100";"25,8";"26,1";"25,8";"72,0";"74,0";"71,0";"20,4";"21,0";"20,2";"1011,2";"1011,5";"1010,8";"0,9";"27,0";"3,4";"";"0,0"
"18/12/2023";"0200";"25,7";"25,9";"25,6";"72,0";"73,0";"71,0";"20,4";"20,6";"20,1";"1010,5";"1011,2";"1010,5";"0,7";"283,0";"3,4";"";"0,0"
"18/12/2023";"0300";"25,8";"26,1";"25,7";"73,0";"73,0";"71,0";"20,5";"20,6";"20,2";"1010,1";"1010,5";"1010,1";"0,9";"302,0";"3,1";"";"0,0"
"18/12/2023";"0400";"25,6";"25,9";"25,4";"71,0";"73,0";"71,0";"19,9";"20,6";"19,9";"1009,9";"1010,2";"1009,8";"1,1";"72,0";"3,8";"";"0,0"
"18/12/2023";"0500";"25,3";"25,8";"25,2";"72,0";"74,0";"71,0";"20,0";"20,7";"19,8";"1009,8";"1009,9";"1009,7";"0,7";"330,0";"3,8";"";"0,0"
"18/12/2023";"0600";"25,1";"25,4";"25,1";"73,0";"73,0";"72,0";"19,9";"20,2";"19,8";"1009,5";"1010,0";"1009,3";"0,8";"273,0";"2,2";"";"0,0"
"18/12/2023";"0700";"25,3";"25,7";"25,0";"76,0";"76,0";"73,0";"20,8";"20,9";"19,8";"1009,7";"1009,7";"1009,4";"1,4";"80,0";"4,0";"";"0,0"
